,BLKID,MAF_NAME,TLID_match
27486,80310070132012,S Roslyn St,177342690
27487,80310068112006,E Floyd Cir,177343790
27490,80310039023017,S Milwaukee St,177339026
27491,80310050023000,S Poplar St,645523836
27493,80310014021015,S Wyandot St,177328466
27495,80310036013001,E 35th Ave,177305400
27498,80310070061000,S Kenton St,612840088
27499,80310030015003,S Broadway,177331355
27500,80310016001013,Blake St,177304959
27501,80310083892036,E 51st Ave,606065958
27502,80310070893001,E Center Ave,177631130
27504,80310013022008,S Jason St,606031045
27509,80310068113008,E Girard Ave,606043504
27510,80310041071139,N Roslyn St,617188184
27511,80310050012030,S Jersey St,177340293
27512,80310050021006,S Magnolia St,606007464
27515,80310044051006,E Ellsworth Ave,177629068
27516,80310010003006,W Irvington Pl,177327555
27519,80310014015010,S Decatur St,177328341
27520,80310014023011,S Canosa Ct,177328374
27522,80310045033008,Morrison Rd,177326992
27525,80310037011001,E 23rd Ave,177625174
27531,80310050022008,E Tennessee Ave,177342571
27536,80310038003015,S Monroe St,177338632
27537,80310040062014,S University Blvd,177340529
27538,80310026021000,E 19th Ave,642107209
27540,80310017022002,15th St,177304418
27541,80310029022003,S Emerson St,177332156
27544,80310040052003,S Columbine St,636169415
27546,80310011023017,W 32nd Ave,177303565
27547,80310020001031,W 12th Ave,177304690
27548,80310040061020,S Colorado Blvd,612875490
27551,80310051041002,S Clermont St,177340153
27553,80310070132002,S Quebec Way,177627825
27555,80310068131001,S Elmira St,642107183
27561,80310083893008,N Killarney Ct,640653239
27563,80310083893035,E Lackland Pl,617525874
27564,80310040041022,S Hillcrest Dr,177342005
27565,80310029023006,S Emerson St,177332160
27566,80310041061081,N Iola St,617526656
27568,80310047003002,S Utica St,177328755
27570,80310009033011,S King St,177327461
27571,80310067011010,S Monaco St,640660829
27572,80310083893031,E 51st Pl,617525859
27577,80310040041001,S Hillcrest Dr,177342058
27578,80310070132013,E Florida Ave,635534491
27581,80310017011007,Bassett St,612844562
27583,80310052003009,S Holly St,177340438
27585,80310017012004,Delgany St,177304054
27587,80310120143011,S Independence Way,177323229
27588,80310039011015,E Alameda Ave,177338402
27590,80310017021012,Curtis St,177304431
27592,80310039022009,S Garfield St,177339147
27594,80310156002035,W Asbury Ave,177331118
27596,80310119021016,S Jay St,177321934
27598,80310029021004,S Washington St,177331729
27599,80310041071001,N Akron St,645173323
27601,80310068144005,S Wabash Cir,177343722
27604,80310041061046,E 39th Ave,177350463
27610,80310120142014,S Field St,177321548
27612,80310041071067,E 29th Ave,606059037
27614,80310069012017,S Krameria St,177341643
27615,80310017014010,Larimer St,177304405
27616,80310041061003,N Boston Ct,645173288
27620,80310069013005,E Iliff Ave,177375611
27622,80310017021000,Lawrence St,177304464
27623,80310015003032,31st St,177303764
27625,80310003034002,W 37th Ave,177300785
27627,80310055032004,W Quinn Pl,177329244
27628,80310029013017,E Mississippi Ave,177332087
27630,80310031022006,E 17th Ave,177306101
27635,80310011021011,W 37th Ave,177303846
27638,80310070884008,E Mississippi Ave,611455594
27639,80310017022002,15th St,177304418
27640,80310030043025,S Williams St,177334226
27642,80310017022002,15th St,177304418
27643,80310024033012,Welton St,177305526
27644,80310045062015,S Grove St,624939939
27645,80310083893000,N Malta St,640653228
27646,80310034023018,S Franklin St,177332560
27649,80310023003012,E 25th Ave,177305910
27650,80310044051007,E Lowry Blvd,606110239
27651,80310051023010,E Colorado Ave,177340264
27652,80310028021014,N Logan St,606025193
27654,80310068104001,S Yosemite St,177344031
27655,80310047006001,W Green Meadows Pl,177328507
27656,80310052003021,S Oneida St,617187508
27657,80310053001037,E Yale Ave,177341359
27664,80310040062014,S University Blvd,177340529
27666,80310027013001,E 10th Ave,177305796
27667,80310070371001,S Dayton St,606048109
27670,80310029011000,E Alameda Ave,177331660
27671,80310083902014,E 41st Pl,177627311
27673,80310083911005,E 47th Ave,177630365
27674,80310029011001,S Pennsylvania St,177331659
27676,80310029013020,S Logan St,177332080
27677,80310120011003,S Sheridan Blvd,612625990
27678,80310070884008,E Mississippi Ave,611455231
27679,80310040062009,S Josephine St,177340532
27681,80310003023014,W Hayward Pl,177299830
27682,80310019021005,Wazee St,606105413
27683,80310070891003,S Clinton St,612878011
27684,80310067011026,S Niagara St,634911097
27685,80310083882000,E 44th Ave,644992345
27689,80310070892003,S Alton Way,177343099
27690,80310027033002,E 11th Ave,177305875
27692,80310006002018,W 21st Ave,177301796
27693,80310020001042,W 12th Ave,177304763
27694,80310029012007,S Sherman St,177331648
27700,80310026021010,E 17th Ave,177305819
27704,80310041021042,E 39th Ave,177311724
27707,80310068091003,S Oneida St,177343843
27708,80310039013030,S Clayton Way,177338846
27709,80310011023031,Platte St,640071191
27710,80310040032001,S Grape St,177341586
27712,80310030031018,S Gilpin St,177332604
27713,80310040062015,E Evans Ave,177340531
27715,80319800001046,Pena Blvd,606083213
27716,80310016002023,Blake St,177303946
27717,80310014032000,S Acoma St,177332915
27718,80310070132002,S Quebec Way,177627825
27719,80310047001002,S Perry Way,177327236
27720,80310068101004,E Lehigh Ave,612863449
27723,80310030022004,E Harvard Ave,639356820
27724,80310024032014,California St,177304557
27725,80310068042020,E Union Ave,606028427
27726,80310070894006,E Alameda Ave,630300357
27728,80310070131000,S Quebec Way,177368494
27729,80310070884000,E Mississippi Ave,177527973
27733,80310041071082,N Central Park Blvd,640737942
27734,80310043044002,E 14th Ave,177312577
27737,80310068141006,S Alton Ct,177344248
27738,80310068093000,S Spruce St,177343882
27739,80310045053009,W Exposition Ave,177327934
27740,80310030042020,S Marion St,177334029
27741,80310045062005,S Newton St,177327925
27744,80310068121020,E Cornell Ave,177341808
27745,80310156004008,W College Ave,177329471
27746,80310069012015,S Leyden St,177624667
27747,80310001021019,W 44th Ave,177300606
27748,80310017013002,Wynkoop St,177304346
27749,80310083871030,E 47th Ave,177350960
27750,80310017022002,15th St,177304418
27752,80310040052016,E Asbury Ave,177338987
27753,80310069011000,S Oneida St,177631894
27755,80310120102000,W Layton Ave,641682309
27756,80310083892053,N Gibraltar St,606064929
27758,80310014011004,W Mississippi Ave,177331059
27760,80310157002005,S Patton Ct,177328945
27763,80310046022003,W Florida Ave,177328074
27764,80050868002001,S Quebec Way,640503511
27766,80310068041067,E Belleview Ave,640660632
27768,80310030012015,S Pearl St,177332257
27769,80310004023018,Boulder St,177630869
27771,80310042014011,E Batavia Pl,177311348
27772,80310045042010,W Bingham Pl,177326465
27773,80310026021008,E 18th Ave,639312049
27782,80310029023012,S Clarkson St,177332185
27783,80310050012030,S Ivy Way,177340292
27784,80310017011009,17th St,646531936
27788,80310017013001,Wazee St,177304355
27789,80310045031003,S Raleigh St,177327007
27792,80310011023003,W 34th Ave,177303503
27793,80319800001022,N New Castle St,617188254
27794,80310070891003,S Clinton St,612878011
27795,80310014032009,S Santa Fe Dr,177332890
27797,80310007021007,W 18th Ave,177301543
27800,80310083891000,N Odessa St,617527668
27802,80310009023005,S Vrain St,177326436
27803,80310017021035,16th St,177304446
27806,80310046035001,S Knox Ct,177328122
27807,80310044051007,E Fairmount Dr,619118044
27810,80310157002010,S Quitman St,177328932
27812,80310069013005,E Iliff Ave,177375611
27813,80310035004020,N Cook St,617188016
27814,80310038003014,S Monroe St,177338629
27815,80310041036012,E 29th Ave,177310836
27824,80310039011004,S Monroe St,177338660
27825,80310047005014,W Evans Ave,177328738
27826,80310016002026,24th St,606096567
27831,80310119031004,W Yale Ave,177321794
27832,80310040032002,S Glencoe St,177341573
27833,80310017012004,Delgany St,177304054
27838,80310028032003,S Emerson St,177331696
27839,80310016002046,Lawrence St,177304462
27842,80310017011009,Chestnut Pl,646531935
27843,80310040061021,S Garfield St,177627890
27844,80310046012026,S Xavier St,177327079
27847,80310068094005,E Princeton Ave,177343927
27849,80310043061015,S Ivy St,177339900
27850,80310083911014,E 46th Pl,177630248
27852,80310045061004,W Walsh Pl,177327911
27853,80310041061217,E 26th Ave,606061157
27855,80310070891002,S Clinton St,177342899
27856,80310040051004,E Colorado Ave,177339060
27858,80310034012018,E Virginia Ave,177331998
27859,80310068144005,S Wabash Cir,177343722
27863,80310040052016,S Josephine St,177338970
27866,80310039022010,S Garfield St,177339147
27867,80310003031006,W 35th Ave,177300874
27869,80310119031006,S Saulsbury St,177321864
27870,80310016003011,Lawrence St,177304985
27871,80310068132000,E Harvard Ave,612231891
27872,80310068101001,S Yosemite St,177344025
27875,80310051023012,S Grape St,177340246
27876,80310006002009,W 24th Ave,177301760
27878,80310029011013,S Pearl St,177331667
27885,80310029013003,S Sherman St,177332058
27889,80310070893008,S Alton Way,177343107
27890,80310014021005,S Raritan St,177331110
27892,80310039021018,S Fillmore St,177338890
27893,80310068041047,S Ulster St,632903478
27894,80310048011003,S Utica St,177328791
27895,80310119031011,S Vance Way,177321756
27896,80310013015005,W Alameda Ave,177327815
27899,80310043014006,E Hale Pkwy,177312152
27903,80310069011001,S Oneida St,612840423
27904,80310004023018,Boulder St,177630869
27905,80310030013007,S Downing St,177332408
27906,80310041071001,N Trenton St,645173244
27908,80310014032037,S Cherokee St,177332946
27909,80310083882000,N Telluride Ct,644992351
27911,80310044051029,E Maple Pl,177626843
27912,80310068143015,E Girard Ave,177344468
27913,80310005022002,W 26th Ave,177301462
27914,80310068042020,E Union Ave,606028427
27915,80310068123010,E Girard Pl,646533573
27916,80310038004018,E Bayaud Ave,612834082
27918,80310014023011,S Bryant St,177328376
27919,80310041061146,N Galena St,617526738
27925,80310039023017,S Josephine St,177338925
27927,80310021003037,W 1st Ave,177330613
27930,80310041071083,E 29th Ave,606067425
27931,80310120144001,S Dudley St,177321615
27933,80310017015000,Wazee St,177304084
27936,80310068121011,S Locust St,177341730
27938,80310052001005,S Leyden St,177340458
27939,80310030023016,S Logan St,177333750
27943,80310016002040,Walnut St,177303964
27944,80310024033008,Champa St,177305498
27945,80310006002006,W 24th Ave,177301784
27946,80310017021012,Curtis St,177304431
27947,80310070893006,S Alton Way,177343099
27949,80310068141006,S Alton Ct,177344264
27950,80310039011015,E Alameda Ave,177338402
27951,80310068103002,S Vincennes Ct,177344012
27952,80310041071079,N Uinta St,640072968
27953,80310003032006,W 32nd Ave,177629675
27954,80310070891003,S Clinton St,612878011
27955,80310040064008,S Madison St,177627900
27956,80310070884008,E Mississippi Ave,611455332
27957,80310029013017,S Broadway,640685256
27960,80310083893012,E Randolph Pl,617528843
27966,80310156002001,W Evans Ave,177332727
27968,80310043014006,E 9th Ave,177312154
27970,80310034012008,S Franklin St,177331988
27972,80310035003046,E 48th Ave,177630979
27973,80310024032014,California St,177304557
27974,80310016002052,Lawrence St,177304470
27977,80310004022001,W 35th Ave,177301290
27979,80310010002000,S Alcott St,177327861
27981,80310013021022,W Center Ave,177330461
27983,80310051022005,S Fairfax St,177340222
27989,80310030015009,S Grant St,177332273
27991,80310119031004,W Yale Ave,177321794
27995,80310014011029,S Jason St,177331074
27998,80310017012009,15th St,606105381
27999,80310017022017,14th St,177304421
28000,80310083893002,N Nepal St,606071850
28006,80310039012016,S Monroe St,177339127
28007,80310050024001,Leetsdale Dr,640072039
28009,80310155003001,E Louisiana Ave,606004083
28010,80310083893008,N Killarney Ct,640653239
28012,80310024033003,Welton St,177305593
28013,80310024021001,E 25th Ave,177305648
28017,80310083064002,E 48th Ave,177370760
28020,80310010003014,S Decatur St,177327779
28021,80310031022003,E 17th Ave,177306174
28022,80310041061224,N Xanthia Ct,606059244
28023,80310017021033,17th St,177304545
28027,80310045051011,S Meade St,177327481
28028,80310067011010,S Monaco St,640660829
28029,80310027023002,E 8th Ave,177331424
28030,80310119021015,S Joslin Ct,177321936
28032,80310040061021,S Garfield St,177340861
28033,80310016002036,Walnut St,177630939
28034,80310039011002,S Jackson St,177338679
28036,80310046022003,W Florida Ave,177328074
28037,80310068111000,S Ulster St,177343640
28038,80310028033001,S Washington St,177331680
28039,80310044053010,E 5th Ave,640071701
28041,80310083901020,E 45th Ave,177631144
28043,80310047002010,S Zurich Ct,177328612
28044,80310040023016,S Adams St,177340783
28045,80310083893103,N Gibraltar St,606088969
28046,80310068111012,S Uinta St,177343659
28047,80310016003014,Lawrence St,177304981
28051,80310040063004,S Josephine St,177340558
28052,80310044053010,E 5th Ave,617529151
28053,80310083911036,N Himalaya Rd,177352551
28056,80310032032009,E 6th Ave,177331792
28057,80310041071001,N Valentia St,645173231
28060,80310010002004,S Dale Ct,177318856
28061,80319800001045,Pena Blvd,177627741
28062,80310154004000,W Regis Blvd,606064119
28065,80310016002011,Delgany St,177630476
28069,80310068131000,S Dayton Way,642913064
28071,80310011021008,W 37th Ave,177303629
28075,80310067011029,E Chenango Ave,634911072
28077,80310003023001,W 32nd Ave,177299793
28079,80310070893003,S Alton Way,612862560
28080,80310013021003,W Nevada Pl,177330420
28084,80310039021002,S Milwaukee St,177338884
28085,80310030042004,S Humboldt St,177334013
28087,80310009033006,S Osceola St,177326536
28088,80310041071115,E 22nd Ave,606070006
28091,80310029012001,S Logan St,177331653
28092,80310039011003,S Monroe St,177338660
28093,80310043034034,Leetsdale Dr,177338705
28094,80310068114018,S Tulare Cir,177343680
28096,80310013022022,W Tennessee Ave,177328328
28098,80310070891003,E Center Ave,177342901
28100,80310028033004,S Clarkson St,177331694
28101,80310083871026,E 47th Ave,177350960
28102,80310051024008,E Asbury Ave,177370683
28104,80310041071001,E 49th Pl,641515067
28105,80310017011007,Little Raven St,624696255
28106,80310046024000,W Arizona Ave,177327974
28107,80310068103003,E Oxford Dr,177344117
28108,80310030014003,E Iowa Ave,177332260
28109,80310017013007,Wazee St,177304357
28113,80310014014005,S Federal Blvd,612681096
28120,80310069013005,E Warren Ave,177392682
28121,80310083881054,N Hannibal St,606028611
28123,80310068143009,E Floyd Ave,177344271
28124,80310016001024,Lawrence St,177305059
28127,80310034012017,S Humboldt St,177331981
28128,80310028034011,E 1st Ave,177331677
28129,80310053001018,S Albion St,177340892
28134,80310044054020,E Severn Dr,617188163
28136,80310017014010,Larimer St,177304405
28137,80310068104001,E Jefferson Ave,612222046
28138,80310040062014,S University Blvd,177340529
28141,80310083871015,E Elk Pl,640072626
28143,80310055034012,W Monmouth Ave,177515998
28148,80310028032000,E Bayaud Ave,177331721
28149,80310010001026,W 2nd Ave,177327421
28150,80310030042000,S Williams St,177334072
28151,80310005023001,W 21st Ave,177301511
28154,80310014014002,S Clay St,177328233
28156,80310083882000,N Telluride Ct,644992352
28158,80310040031004,S Glencoe St,177341535
28162,80310017022004,16th St,177304428
28164,80310036031017,E 29th Ave,177310563
28166,80310051023017,S Elm St,177340204
28167,80310016002026,24th St,606096567
28170,80310031011010,E 23rd Ave,177305894
28171,80310017011005,Bassett St,617188103
28173,80319800001138,N Danube St,606066707
28176,80310083892014,N Cathay St,606041582
28178,80310041071117,N Ulster St,606070049
28181,80310053001015,S Bellaire St,177340897
28182,80310055034004,S Meade St,177329963
28183,80310069014001,E Evans Ave,177341379
28189,80310045062002,W Kentucky Ave,177327941
28192,80310157002000,S Meade St,177329475
28195,80310041071100,E 26th Ave,606059349
