,Unnamed: 0,LATITUDE,LONGITUDE,MAF_NAME,BLKID
52640,234933,39.74657875,-105.02821409,N Hooker St,80310005023014
53597,241777,39.77228549,-104.98385138,Ringsby Ct,80310015003082
87279,252018,39.76096277,-104.98070541,Lawrence St,80310016003000
170350,77700,39.68245193,-104.93720627,S Bellaire St,80310051042005
156939,128900,39.72724545,-104.91471106,N Leyden St,80310043043030
98887,87716,39.72233026,-104.99529974,N Fox St,80310021005016
282276,228675,39.69998926,-105.01200367,S Tejon St,80310013013020
240202,67590,39.70415568,-104.88781124,E Fairmount Dr,80310070893003
165529,173757,39.64176033,-105.04613903,S Vrain St,80310055021018
69985,21768,39.75348886,-104.97308085,N Downing St,80310023003010
175347,300487,39.65708024,-104.86800954,E Girard Ave,80310068142001
272909,114156,39.66836868,-105.0295091,S Irving St,80310046032003
62139,4519,39.74280364,-105.05236873,N Zenobia St,80310007011010
138311,10170,39.73657678,-104.91694092,N Kearney St,80310043044020
249191,126862,39.69158113,-105.00430483,S Navajo St,80310014011014
149313,18644,39.66189685,-105.01639229,W Cornell Ave,80310156001012
271554,173617,39.78617217,-105.02840873,N Hooker St,80310154004008
117075,312721,39.67859443,-104.9669017,E Evans Ave,80310030031035
145525,309706,39.68008919,-104.97276621,E Asbury Ave,80310030031033
193987,19232,39.71360978,-105.01555246,S Zuni St,80310010001046
258378,156991,39.65332098,-104.92451873,S Hudson Way,80310040032017
199151,22384,39.77491541,-104.77082096,E Mitchell Pl,80310083903006
290930,137382,39.75303119,-104.93422096,N Cherry St,80310041034002
7368,259034,39.74572739,-104.98409335,N Grant St,80310026011008
153907,125461,39.68303433,-104.982496,S Logan St,80310030014011
270081,226905,39.67346482,-105.03523368,S Lowell Blvd,80310046034011
154909,183869,39.68643499,-104.95616262,S Elizabeth St,80310039023023
135782,208471,39.67381312,-104.96358590000001,S Race St,80310030041003
261476,220078,39.68227314,-104.92558178,S Glencoe St,80310051023024
287712,111497,39.68633519,-104.92312522,S Hudson St,80310051023013
24340,20340,39.73149008,-105.01916024,N Bryant St,80310008001028
300332,185865,39.62089215,-105.06260348,W Prentice Ave,80310120101010
210806,255395,39.7580862,-105.00279466,Little Raven St,80310017011005
162174,151747,39.69394547,-104.96257560000001,S Vine St,80310034022037
170641,15151,39.77050498,-104.75306475,E 40th Ave,80310083912033
59526,4384,39.73142611,-105.03715285,N Newton St,80310009052010
129721,102915,39.723252200000005,-104.95911593,N University Blvd,80310038005025
123871,231985,39.71613794,-104.99612258,S Galapago St,80310021003044
249829,173078,39.68758214,-105.01439603,S Wyandot St,80310014022008
28835,44792,39.74125305,-104.88611117,N Xenia St,80310044032031
164385,172809,39.69384809,-104.92514945,S Glencoe St,80310051021006
267280,133757,39.75788937,-104.95083152,N Saint Paul St,80310036032027
32582,173410,39.77767602,-105.04239849,N Stuart St,80310001022024
12709,273894,39.76308154,-104.98921744,Wewatta Way,80310016002016
104267,39369,39.74402376,-104.97970075,N Pearl St,80310026021007
55979,4157,39.74947377,-105.04016771,N Quitman St,80310005012032
311042,293968,39.73169362,-104.9396229,N Albion St,80310043012007
185479,58974,39.65220427,-104.91204521,E Ithaca Pl,80310068092004
26443,283361,39.75628477,-105.00007774,Chestnut Pl,80310017011009
275732,171090,39.68679965,-105.03683318,S Meade St,80310046022014
283730,189760,39.70221981,-105.02236597,S Decatur St,80310013013008
243067,294601,39.73336925,-105.05241272,W 10th Ave,80310009043005
31040,98943,39.77977057,-105.05238271,N Zenobia St,80310001023007
216978,298356,39.73863086,-104.96930119,N Humboldt St,80310032011003
19093,273409,39.7295234,-104.98699514,N Broadway,80310027024005
256368,91395,39.74671156,-104.90309368,N Quebec St,80310044033010
52700,312216,39.74672603,-105.02821464,N Hooker St,80310005023014
31698,242756,39.77303464,-105.04375862,N Tennyson St,80310003014012
156710,193327,39.73987342,-104.91133774,E Colfax Ave,80310043041006
246989,132847,39.75370228,-104.92316496,N Hudson St,80310041033000
271077,217067,39.69888568,-104.94223795,S Harrison St,80310039012011
37801,18501,39.77365123,-104.80686971,E 40th Ave,80310083882006
182960,90208,39.65270567,-104.90406678,E Hampden Ave,80310068092000
304131,294396,39.71190031,-104.89127607,E Fairmount Dr,80310044052022
223537,227833,39.65031283,-104.91082417,S Newport Way,80310068092026
187988,164645,39.71504264,-104.90000746,S Rosemary St,80310044051025
298115,146533,39.69407878,-104.93137711,S Dahlia St,80310051021010
126867,275820,39.700267600000004,-104.94794217,S Adams St,80310039012007
231529,117155,39.73923759,-104.98129095,N Pennsylvania St,80310027011002
63160,288724,39.76718529,-104.98172997,N Brighton Blvd,80310016001011
289181,107903,39.75933083,-104.93750299,N Bellaire St,80310041036014
77924,240269,39.76902594,-105.03329041,W 38th Ave,80310003034001
62617,38478,39.77702572,-105.03338719,W 44th Ave,80310001021019
299828,157855,39.68817292,-104.91667144,S Krameria St,80310052004004
134674,261037,39.71060145,-104.94475533,S Monroe St,80310039011003
152567,11425,39.67370028,-105.0002781,S Kalamath St,80310156002017
93149,60019,39.74552398,-104.99314868,16th St,80310017022006
275614,154698,39.72849378,-104.91015685,N Niagara St,80310043042032
2444,53146,39.74632724,-104.99676372,15th St,80310017022002
168572,231405,39.70665855,-105.05299129,W Bingham Pl,80310045042015
216960,76158,39.73988604,-104.96934943,E Colfax Ave,80310032011003
41410,192837,39.76714746,-104.97354031,N Downing St,80310016001027
48957,3554,39.77529086,-105.05052864,N Yates St,80310003015003
60979,95969,39.76274618,-105.03160052,W Moncrieff Pl,80310003033003
43805,34458,39.77504543,-105.00159288,N Lipan St,80310011012008
43756,12687,39.7747119,-105.00190785,N Lipan St,80310011012007
2514,56799,39.74626947,-104.99673913,15th St,80310017022002
171239,93601,39.73678547,-104.91198592,N Monaco Street Pkwy,80310043041025
269236,113314,39.68739653,-105.01068057,S Shoshone St,80310014022005
153931,111923,39.68358370000001,-104.96841098,S Franklin St,80310030031018
132011,44753,39.69513783,-104.98832476,S Acoma St,80310014031000
201619,247550,39.78605818,-104.74246725,N Malaya St,80310083891003
213790,46557,39.75864119,-104.86642365,E 29th Dr,80310041061174
57958,285973,39.74957472,-104.98422038,Welton St,80310024032008
312942,302676,39.78839207,-104.88201459999999,E 50th Ave,80310041071014
120653,8977,39.73206498,-105.02544344,N Federal Blvd,80310009052000
107849,85111,39.74969243,-104.99441967,17th St,80310017021008
162368,200122,39.66994969,-104.94800962,S Cook St,80310040064007
141359,41961,39.73190047,-104.93014216,N Eudora St,80310043023003
235229,67567,39.650425,-105.05521786,S Sheridan Blvd,80310120011003
155207,79342,39.67977814,-105.02311782,S Federal Blvd,80310156002030
106689,172620,39.74858506,-105.03895725,N Perry St,80310005025027
240704,309012,39.73005521,-104.98214099,N Logan St,80310027025003
181599,223445,39.75519593,-105.00429540000002,Little Raven St,80310017011007
177664,286175,39.71083552,-105.03017225,W Alameda Ave,80310045052003
12516,263500,39.76299877,-104.9898162,Wewatta Way,80310016002016
80794,149269,39.76494013,-104.9706051,N Lafayette St,80310036013005
286361,181856,39.72005903,-105.04177182,N Raleigh St,80310009021015
68067,63931,39.73462987,-104.99129374,N Cherokee St,80310020001042
4326,257714,39.73434157,-104.99514148,W 11th Ave,80310018001011
77318,226105,39.73496612,-104.99007988,N Bannock St,80310020001043
68214,293680,39.72466786,-104.95416284,N Detroit St,80310038005003
119930,29324,39.71106926,-105.04751828,W Alameda Ave,80310045042000
270657,128317,39.66695986,-105.06207138,S Golden Way,80310119021006
232192,284752,39.67759727,-104.94009332,S Colorado Blvd,80310053001017
298527,110215,39.7763959,-105.04077026,N Quitman St,80310003014000
279193,166744,39.76910251,-104.91912149,N Jasmine St,80310041024005
287706,192845,39.66235184,-104.96010367,S York St,80310030043031
231652,219772,39.78286646,-105.02678657,W 47th Ave,80310001021001
208547,273674,39.77352897,-104.99134341,31st St,80310015003032
47225,12885,39.79388719,-104.94800929,N Cook St,80310035002005
73063,204272,39.73345546,-105.00390897,N Navajo St,80310019012015
284166,109527,39.68363834,-105.04136292,S Raleigh St,80310046013014
125965,95965,39.69554969,-105.00992364,W Mosier Pl,80310014013010
59369,89609,39.730574299999994,-105.0253146,N Federal Blvd,80310009053000
145508,43305,39.68008061,-104.97293273,E Asbury Ave,80310030031033
249589,170493,39.68897312,-104.92867881,S Fairfax St,80310051023005
80754,99132,39.76499966,-104.97123707,N Lafayette St,80310036013006
222720,85815,39.7841771,-104.76563994,N Argonne St,80310083892032
135362,9844,39.71972814,-104.95319641,N Fillmore St,80310038005028
191761,303688,39.75904341,-104.98790293,24th St,80310016002026
49641,52634,39.76915142,-104.96613402,N Williams St,80310036011010
126954,198402,39.72237881,-104.95605463,N Clayton St,80310038005022
122275,84192,39.7033613,-105.03733517,W Walsh Pl,80310045061002
32430,42128,39.77551806,-105.02120479,W 43rd Ave,80310004014002
164573,82442,39.68347771,-104.93852303,E Jewell Ave,80310051042003
275041,180074,39.70042198,-105.01307751,S Umatilla Way,80310013013021
12825,302,39.78949975,-104.88396596,N Akron St,80310041071001
177357,199081,39.66380016,-104.93759344,S Bellaire St,80310040033011
300917,132585,39.64294832,-104.88057583,S Boston St,80310068102002
18039,278257,39.753488399999995,-105.00130312,Wewatta St,80310017011014
205330,279444,39.75181972,-105.00389812,Delgany St,80310017012004
265005,157409,39.77722689,-104.76463462,N Ceylon St,80310083903002
272414,112523,39.782026200000004,-104.82333283,E 48th Ave,80310083872014
208349,29086,39.75279356,-104.88836012,E 26th Ave,80310041061228
115789,210681,39.6739826,-104.95329620000001,S Fillmore St,80310040062020
166161,120185,39.78754005,-104.81172896,N Fraser St,80310083862027
52321,91185,39.73652567,-105.04947014,W 13th Ave,80310007013013
186219,77171,39.70171033,-104.88029091,S Alton Way,80310070893007
220573,35294,39.73414869,-104.93697603,E Hale Pkwy,80310043011031
1599,244705,39.75981253,-104.99746456,N Huron St,80310016002007
172559,232883,39.68344153,-104.8985789,S Trenton St,80310070131005
270904,94280,39.68108669,-105.05243643,S Zenobia St,80310047005008
276458,109840,39.69120732,-105.04493801,S Utica St,80310046011018
287058,186154,39.75395937,-104.909683,N Newport St,80310041043005
292376,105244,39.79483474,-104.81795994,N Dearborn St,80310083861013
196093,232235,39.73246206,-104.90118114,N Roslyn Ct,80310044054009
105424,153037,39.75636033,-105.03495454,N Lowell Blvd,80310005024005
44338,37538,39.7793001,-105.00268631,N Mariposa Way,80310002021006
275780,140327,39.66064029,-104.87354485,S Florence Ct,80310068141012
301925,148365,39.70347194,-105.01839462,S Bryant St,80310013013005
11705,268354,39.75765467,-104.98609604,Larimer St,80310016003013
255987,104174,39.66106524,-104.95911901,S University Blvd,80310040023010
310304,236898,39.69902983,-104.89142172,E Mississippi Ave,80310070884015
42822,87340,39.783089600000004,-104.99345290000001,N Elati St,80310015003006
35902,188195,39.78808078,-104.80890179999999,N Hannibal St,80310083881054
42907,134376,39.78047538,-105.02148759,W 46th Ave,80310002024016
64678,294172,39.73649605,-105.03758994,W 13th Ave,80310007023007
189786,242075,39.668324600000005,-104.99816216,S Santa Fe Dr,80310014032009
239426,69275,39.62714418,-105.08832919,S Ammons St,80310120102001
163786,290325,39.65541573,-104.91457816,S Monaco Street Pkwy,80310068123016
57338,155201,39.74698262,-105.03358354,N King Way,80310005023017
129430,180004,39.69515002,-105.05220459,S Zenobia St,80310046012005
145649,122426,39.71526015,-104.97722127,S Emerson St,80310028033000
31268,171123,39.78286915,-105.04077766,N Quitman St,80310001022006
253644,207480,39.64077859,-104.8915159,E Oxford Dr,80310068103003
313729,251494,39.79663338,-104.74362768,E Robins Dr,80310083893000
60661,223110,39.7576652,-105.01211445,N Umatilla St,80310004023016
40786,56226,39.76298347,-104.95536677,N Clayton St,80310036024011
177901,277502,39.85397386,-104.67154525,Pena Blvd,80319800001045
128458,130977,39.70281945,-104.95269836,E Ohio Way,80310039013001
38027,206627,39.78158446,-104.92570014,E 47th Ave,80310041011011
195134,237824,39.77749999,-104.80103408,N Kittredge St,80310083882006
219089,120211,39.74609474,-104.89253318,N Uinta St,80310044031006
180762,249672,39.63458333,-104.91265759,S Monaco St,80310067011003
272621,186012,39.66278503,-105.05643192,S Eaton Way,80310119021021
128394,186316,39.70720145,-104.95280279999999,Polo Club Dr,80310039011033
287661,139515,39.69149309,-104.92806486,S Fairfax St,80310051022005
77781,89708,39.73854788,-104.97095363,E 14th Ave,80310032014001
88337,6331,39.73157342,-105.01263813,N Vallejo St,80310019011039
49887,189428,39.77594002,-105.02960183,N Irving St,80310003011003
101847,169041,39.75266742,-104.96928145,N Humboldt St,80310023003013
28296,229264,39.77424439999999,-104.74194958,N Malta St,80310083912009
201554,23778,39.78483021,-104.73897420000002,E 50th Ave,80310083891002
35709,203683,39.78366633,-104.84342805,E 48th Ave,80310083064002
4419,267387,39.73410197,-104.99553973,W 11th Ave,80310018001011
60264,283031,39.76155156,-105.00943897,18th St,80310011023016
219617,262882,39.78515387,-104.79607373,E 49th Ave,80310083881061
118388,17431,39.70159368,-105.03055324,W Ohio Ave,80310045063008
74433,300777,39.76182844,-105.02399564,W 32nd Ave,80310004024002
210385,225470,39.73759738,-105.00351939,N Mariposa St,80310019011020
197501,22913,39.75409937,-104.89829682,E 25th Ave,80310041071132
226093,67276,39.73069367,-104.98256832,N Logan St,80310027025000
228647,179664,39.77601822,-104.81032646,N Granby Way,80310083123021
161920,153259,39.67640438,-104.95043869,E Warren Ave,80310040061008
200965,180340,39.77620775,-104.82646654,N Del Rio Ct,80310083122002
34703,2232,39.76215321,-104.91724044,E Martin Luther King Blvd,80310041023013
184287,265338,39.63771547,-104.89694499,E Quincy Ave,80310068095017
21401,306154,39.7950879,-104.77756062,E 54th Ave,80310083881001
309455,260336,39.74187463,-105.04069089,N Raleigh St,80310007011000
154780,101737,39.69447375,-104.94219484,S Harrison St,80310039022011
47798,211457,39.78812788,-104.95312461,N Fillmore St,80310035002012
69156,101086,39.76414485,-105.03331996,W 33rd Ave,80310003034010
294695,162965,39.66515847,-105.03065309,S Julian St,80310157001006
78647,213492,39.76090828,-105.01633541,W Argyle Pl,80310004024005
159334,175024,39.69071819,-104.94452378,S Garfield St,80310039022015
304522,184821,39.6492967,-104.90044133,S Roslyn Way,80310068092001
6807,186415,39.72962154,-104.97493475,N Ogden St,80310027022005
80290,185473,39.76636132,-104.97124102,N Lafayette St,80310036015006
104140,46598,39.74972831,-104.97559387,N Emerson St,80310024022001
265369,108532,39.68768327,-105.00965877,S Raritan St,80310014022004
297255,172616,39.74549075,-104.92028437,E 19th Ave,80310042025009
92854,274904,39.75245143,-104.99089771,Lawrence St,80310016002052
112782,63370,39.71379655,-104.94537135,S Monroe St,80310038003014
252541,265800,39.75873324,-105.05298217,N Sheridan Blvd,80310003023005
120492,130480,39.72685979,-105.03914270000001,N Perry St,80310009054015
264015,162367,39.78423225,-105.03139644,N Julian St,80310154004020
36102,28167,39.79777958,-104.79589786,N Lewiston Ct,80310083881007
16123,247075,39.78710343,-104.88322632,E 49th Pl,80310041071001
240366,68039,39.68393164,-104.89620041,E Colorado Ave,80310070131002
50428,228863,39.77786625,-104.94783937,N Cook St,80310035004030
224332,37489,39.75766515,-104.8719595,E 28th Pl,80310041061169
27228,1430,39.75760354,-104.97819070000001,Stout St,80310024031009
256711,154239,39.66196941,-105.04487531,S Stuart St,80310048012000
204290,233303,39.78566787,-104.75529348,N Halifax Ct,80310083892049
50883,3769,39.75740256,-105.02320275,W 28th Ave,80310006001010
26141,234665,39.75478926,-105.00113318,Wewatta St,80310017011009
151520,180666,39.69688292,-104.96437264,S Race St,80310034022025
252588,158138,39.69689118,-105.02712164,S Hazel Ct,80310045062014
109033,97578,39.75601556,-105.04013548,N Quitman St,80310005011023
163261,90745,39.68010478,-104.92511278,E Asbury Ave,80310051024008
33895,119049,39.7828796,-104.81142959,E 50th Way,80310083871009
178744,66040,39.66711451,-104.87515638,S Dayton Way,80310068131000
218959,52830,39.70656288,-104.88965461,E Fairmount Dr,80310070894007
238300,63133,39.72763132,-104.97860103,N Washington St,80310027021004
125835,33899,39.69208504,-105.0293963,S Irving St,80310046021008
29643,274769,39.79155365,-105.02140763,W 52nd Ave,80310002011000
97085,20479,39.74342403,-104.99932965,Champa St,80310017022023
117274,166642,39.67507411,-104.98467990000002,E Iliff Ave,80310030023006
156001,197932,39.71812237,-104.99010052,W 1st Ave,80310021002001
50790,138893,39.75026407,-105.03728178,N Newton St,80310005025018
109552,82719,39.71225933,-105.02532641,S Federal Blvd,80310009032012
159328,157583,39.69039927,-104.94500603,S Monroe St,80310039022015
110270,52986,39.7497359,-104.99741092,Larimer St,80310017014010
293236,130988,39.69971295,-104.92196328,S Holly St,80310153002013
90118,113543,39.76432054,-105.00378699,N Navajo St,80310011021015
69325,192966,39.75784178,-105.04737949,N Vrain St,80310005011006
73824,305700,39.73219312,-104.99052083,N Bannock St,80310020001047
134785,301431,39.71101392,-104.94403883,S Monroe St,80310039011003
222348,55330,39.75084847,-104.99572028,Larimer St,80310017014007
137407,73856,39.67709455,-104.94623974,S Madison St,80310040061002
102099,213596,39.76157351,-104.95083468,N Saint Paul St,80310036032014
146917,78212,39.70438996,-104.87602383,S Clinton St,80310070891003
58692,120014,39.78221862,-105.01146675,N Tejon St,80310002022005
234559,280250,39.82573549,-104.67212316,N Scottsburg St,80319800001066
45759,274136,39.74167281,-104.92914592,N Fairfax St,80310042013020
253310,109557,39.713538,-105.05148651,W Cedar Ave,80310009023009
252201,173691,39.6315723,-105.03421139,W Union Ave,80310055031001
232385,70196,39.66882335,-105.07932707,W Yale Ave,80310119031004
251439,195315,39.66225215,-104.89190524,E Cornell Dr,80310068111022
99769,7217,39.7564076,-104.98664003,Lawrence St,80310016003020
63217,293216,39.76357539999999,-104.98605308,N Brighton Blvd,80310016001011
22581,278265,39.70909198,-104.99263896,S Cherokee St,80310021003050
176944,60190,39.62658542,-104.91197319,S Monaco St,80310067011003
287618,144906,39.73815133,-104.93070333,N Eudora St,80310043011016
37745,129257,39.79056066,-104.81990537,N Sable St,80310083872009
271994,191627,39.70688573,-105.00942862,S Shoshone St,80310013021029
212672,30054,39.79193757,-104.74321012,N Malaya St,80310083893090
272640,175249,39.68279401,-104.92994070000002,S Elm St,80310051024003
216420,70606,39.71988245,-104.89331715,E Lowry Blvd,80310044054069
272801,111945,39.68170507,-104.98550454,S Sherman St,80310030015013
298383,213396,39.69205295,-105.04923584,S Xavier St,80310046012022
239149,153934,39.7039208,-104.88446846,S Alton Way,80310070893003
9178,189600,39.69927432,-105.04173696,S Quitman St,80310045031002
226646,121049,39.69815068,-105.04223472,S Raleigh St,80310045031009
200372,56574,39.66538108,-104.91466694,S Locust St,80310068121010
53122,229335,39.75339674,-105.02191879,N Decatur St,80310006002004
98144,218936,39.75980439,-104.9618716,N Vine St,80310023001019
35871,156447,39.7873114,-104.80878129,N Hannibal St,80310083881054
84092,49535,39.76466762,-104.99440285,Park Ave,80310015003081
201466,23012,39.72189284,-104.90608847,E 3rd Ave,80310043062000
49312,3598,39.77368415,-105.01370071,N Vallejo St,80310004011015
237279,221089,39.64034613,-104.91272586,E Happy Canyon Rd,80310040041001
201181,26994,39.67617843,-104.92838503,E Donald Ave,80310069014005
145350,103782,39.66910729,-104.9455496,S Monroe St,80310040064010
305265,210738,39.69274012,-105.04873749,S Wolff St,80310046012015
100783,200791,39.75212612,-104.96012023,N York St,80310023003020
268141,134564,39.66369132,-105.05145327,S Zenobia St,80310048011014
254235,123892,39.74665515,-104.91481935,N Leyden St,80310042025001
267941,170518,39.67164375,-105.03708948,S Newton St,80310046033007
304041,191822,39.78146851,-104.82374029,N Davenport St,80310083872037
135017,173841,39.72167328,-104.95132833,N Saint Paul St,80310038005018
240313,65292,39.66819393,-104.90463705,S Quebec St,80310069011014
186329,221446,39.70171033,-104.88029091,S Alton Way,80310070893007
13919,58315,39.73942308,-104.97038948,N Lafayette St,80310032014000
295338,195124,39.76098942,-104.92791413,N Fairfax St,80310041031012
85531,182713,39.76325075,-105.03353578,W Moncrieff Pl,80310003033001
255526,137314,39.72063531,-105.04738491,W 2nd Ave,80310009025025
257487,144829,39.78678882,-105.06226917,N Harlan St,80310154001018
126927,280850,39.72247832,-104.95839499,E 4th Ave,80310038005024
44000,154138,39.77864992,-105.02016583,N Clay St,80310002023014
77177,74856,39.73819194,-104.98041683,E 14th Ave,80310027011010
44772,246505,39.7699321,-105.01705935,N Alcott St,80310004012014
985,28730,39.721314500000005,-104.89201174,N Uinta Way,80310044054065
309094,233212,39.79148120000001,-104.88066048,E Prairie Meadow Dr,80310041061003
19604,252536,39.75583966,-105.00165561,Chestnut Pl,80310017011009
202743,211161,39.68816096,-104.91371515,S Locust St,80310052004000
88555,6645,39.76506888,-105.00678755,N Pecos St,80310011023002
258694,194710,39.68372431,-104.95121281,S Saint Paul St,80310040052001
254256,144648,39.69329738,-105.03118629,W Louisiana Ave,80310046021003
109625,174244,39.7359499,-105.05063559999999,N Yates St,80310007013015
226364,217047,39.78534173,-104.97984049,E 49th Ave,80310015002003
128388,159535,39.70451976,-104.94762040000002,S Monroe Way,80310039011033
229636,180251,39.72950264,-104.94368334,N Garfield St,80310033001013
67326,205275,39.76573769,-105.00259327,W 35th Ave,80310011021028
271640,191485,39.77298707,-104.74024835,N Netherland St,80310083912010
154861,164211,39.68837571,-104.95730243,S Columbine St,80310039023009
12147,298553,39.76236404,-105.01185767,N Tejon St,80310004022010
86991,268986,39.74054593,-104.9424696,N Harrison St,80310037011022
101777,291721,39.74718827,-104.96202632,N Vine St,80310031011023
167053,114009,39.73586311,-104.91364709,N Locust St,80310043044017
73648,137999,39.73362936,-104.98984556,W 11th Ave,80310020001046
195861,280636,39.63544603,-105.08623976,W Stanford Ave,80310120142007
115888,142651,39.69555964,-104.97779092,S Clarkson St,80310029023012
89980,62458,39.74274337,-104.9529813,E 17th Ave,80310037012002
209863,210317,39.79224523,-104.75877958,N Espana St,80310083893031
140788,221480,39.71639776,-104.99180493,W Ellsworth Ave,80310021002006
141911,154867,39.69731597,-104.87262042,S Elmira St,80310070373002
162560,41199,39.70591783,-104.92149987,S Holly St,80310050012022
143948,189668,39.72081478,-104.92842661,E 3rd Ave,80310043031020
34299,2624,39.78118579,-104.85056747,N Paris St,80319801001045
169848,312556,39.70174347,-104.92939532,E Kentucky Cir,80310153002007
108163,85573,39.74416179999999,-104.98894747,17th St,80310017021032
148765,11128,39.67744668,-104.98667264,S Lincoln St,80310030023003
238722,63812,39.69247468,-104.89741225,S Quebec Way,80310070132002
30076,138647,39.77416633,-105.05061475,N Yates St,80310003015008
308921,310794,39.80354333,-104.87826894,E 59th Ave,80310041061003
111055,293467,39.74129489,-105.05028509,N Xavier St,80310007011022
96806,310754,39.74883014,-104.98684052,California St,80310024032014
199123,22083,39.72703921,-104.89617175,N Trenton St,80310044054022
112269,60598,39.73557518,-104.99129422,N Cherokee St,80310020001033
93708,294466,39.742140500000005,-104.98138606,N Pennsylvania St,80310026012001
68228,31025,39.72476797,-104.95559853,N Clayton St,80310038005004
191204,286945,39.72879058,-104.90068007,N Roslyn St,80310044054028
290875,178155,39.75428968,-104.91205254,N Monaco Street Pkwy,80310041043007
70760,208041,39.73289712,-104.94980052,N Steele St,80310037022008
62756,127421,39.75485751,-104.96188823,N Vine St,80310023002022
7996,14051,39.63688975,-105.08916791,S Balsam St,80310120142002
79714,227165,39.73482367,-104.98317297,N Grant St,80310027012004
191104,21083,39.72829903,-104.90153956,N Quince St,80310044054028
83636,153048,39.75901347,-104.98075431,Arapahoe St,80310016003008
45894,209586,39.76249893,-104.93351139,N Dexter St,80310041013015
278898,151796,39.72182094,-104.96370231,N Race St,80310032031003
263809,149611,39.73271934,-104.90971953,N Newport St,80310043042006
299489,193207,39.71870054,-104.91000456,N Newport St,80310043064024
9833,135,39.78255007,-104.88638645,N Xenia St,80310041071011
80080,289915,39.73824626,-104.97436495,E 14th Ave,80310027031010
69454,104021,39.75683031,-105.03025288,N Irving St,80310005021002
312257,240872,39.76390668,-104.9876995,28th St,80310016002001
249664,211487,39.68339238,-105.02301639,S Decatur St,80310014024012
292734,110040,39.68434595,-104.97307759,S Downing St,80310030031010
199767,77289,39.66574531,-104.95681295,S University Blvd,80310040024015
282719,117949,39.74972768,-104.93803170000001,N Ash St,80310042016005
208455,154908,39.77466917,-104.99198749,N Delaware St,80310015003032
257599,193867,39.69297536,-105.01142701,S Tejon St,80310014012004
278201,177940,39.75485087,-104.95329879,N Fillmore St,80310036032047
170936,111439,39.77092568,-104.73987224,E 40th Ave,80310083912032
153892,199904,39.68264988,-104.98372109,S Grant St,80310030015008
41324,253234,39.76664038,-104.97438570000001,35th St,80310016001032
70164,136627,39.74243867,-104.96687315,N Gilpin St,80310031022005
268339,198818,39.65898912,-105.05160052,S Zurich Ct,80310048012011
22525,272293,39.7097761,-104.99325863,S Cherokee St,80310021003050
57159,93049,39.74255677,-105.03345651,N King St,80310007025009
132313,49922,39.69639205,-104.98807327,S Acoma St,80310014031000
302377,150415,39.78601169,-105.00535208,W 50th Ave,80310002012028
16808,293461,39.76319423,-104.89911025,N Syracuse St,80310041071055
224782,135603,39.61517552,-105.06019337,S Fenton St,80310120101013
187628,292645,39.71480129,-104.89114057,E Fairmount Dr,80310044052007
7102,274948,39.733296200000005,-104.96129174,E 11th Ave,80310032023004
177713,291981,39.71087502,-105.03038659999999,W Alameda Ave,80310045052003
228367,180144,39.71606826,-104.89871186,S Syracuse St,80310044051006
88540,54698,39.76048225,-105.01824298,W Caithness Pl,80310004024008
133083,181935,39.68430532,-104.98434847,S Grant St,80310030015006
270183,142636,39.63070727,-105.10292476,S Holland Way,80310120141005
294616,178215,39.75236839,-104.91433421,N Locust St,80310041044005
272875,226904,39.68635981,-104.92872851,S Fairfax St,80310051023015
199846,220890,39.66574531,-104.95681295,S University Blvd,80310040024015
143561,157608,39.71954321,-104.96028921,N Gaylord St,80310032031033
127842,144364,39.67296102,-105.02322936,W Wesley Ave,80310156003010
78667,95736,39.76503545,-105.03848624,N Osceola St,80310003035014
19871,272585,39.7568595,-105.00053257,Chestnut Pl,80310017011009
56526,278126,39.75414299,-105.02134655,W 25th Ave,80310006002001
240845,226042,39.72063745,-104.98164382,E 3rd Ave,80310028021019
227326,269389,39.83743704,-104.70282703,E 78th Ave,80319800001078
194081,102779,39.71161195,-104.98601036,S Lincoln St,80310028023013
222153,246237,39.76759048,-104.98291758,N Brighton Blvd,80310016001007
310546,308026,39.69688071,-104.88407053,E Mississippi Ave,80310070884006
210496,192930,39.72601576,-104.96976395,N Humboldt St,80310032033013
269373,111726,39.71798102,-105.04535089,N Vrain St,80310009024012
234783,114359,39.76496546,-104.9097504,N Newport St,80310041022005
74635,33474,39.76185424,-105.01206751,W 32nd Ave,80310004023001
274948,140167,39.69591329,-104.92754908,S Elm St,80310051021003
180690,188735,39.64976668,-105.06674567,W Kenyon Ave,80310119024006
28143,292263,39.7566347,-105.02103173,W 27th Ave,80310006001013
23180,273243,39.70727013,-104.86879559,S Galena Way,80310070372006
162189,213374,39.69463488,-104.96204793,S Gaylord St,80310034022037
311468,237430,39.69955125,-104.87871897,E Mississippi Ave,80310070881003
34973,140276,39.78327773,-104.83048341,N Blackhawk Way,80310083121002
219256,239381,39.80839993,-104.77932716,N Salida St,80319800001107
18163,301587,39.75433931,-105.00051316,Wewatta St,80310017011014
63636,55637,39.76563246,-104.98011091,Blake St,80310016001013
137336,145357,39.69325156,-105.03002458,S Irving St,80310046021004
305469,155200,39.75633512,-105.04465761,W 27th Ave,80310005011012
104787,106331,39.78450771,-105.06010224,N Fenton St,80310154001026
285563,160152,39.65045901,-104.92931888,S Forest Way,80310040041014
5043,67373,39.63535417,-105.07988273,S Wadsworth Blvd,80310120101004
